volumn	time
469	88.73
485	88.39
492	330.82
488	86.52
463	345.43
486	84.77
458	84.05
485	87.95
445	88.93
463	173.67
448	87.6
420	89.28
451	174.13
457	177.69
478	86.86
459	87.35
475	168.35
478	90.3
478	93.97
484	168.26
430	89.62
386	86.16
436	96.96
466	97.93
484	171.72
471	175.15
425	180.3
388	89.89
382	86.11
408	183.5
463	84.77
388	187.77
466	90.11
431	182.42
438	92.74
393	96.16
374	83.35
366	88.57
384	192.68
386	197.63
438	89.07
402	89.62
338	87.79
378	96.2
341	97.44
352	225.94
343	219.03
338	88.17
325	88.34
291	85.21
305	90.25
319	211.89
319	212.32
338	205.3
285	93
289	88.17
309	223.86
326	209.53
331	327.15
271	387.87
310	214.31
354	91.55
261	90.71
338	89.2
321	90.62
280	228.85
294	233.83
279	93.35
291	367.7
292	225.12
264	15397.03
254	250.17
274	100.77
259	88.59
254	244.13
264	90.7
217	85.86
264	392.44
288	93.22
261	241.92
217	91.3
256	247.79
293	90.25
263	239.66
278	93.6
276	91.84
275	234.84
217	276.78
202	95.27
194	93.96
190	302.75
219	91.48
176	317.47
247	85.84
181	89.27
213	90.07
188	87.07
199	291.44
194	88.25
146	90.95
174	95
173	98.73
154	91.4
167	94.2
194	294.72
187	98.16
139	92.47
133	392.32
163	579.19
146	94.1
147	96.52
168	102.33
144	87.32
140	94.49
178	329.05
137	100.39
144	89.46
152	356.26
145	90.89
148	96.71
136	90.07
117	88.62
126	410.88
92	97.87
114	92.7
126	410.11
111	102.5
138	89.54
156	94.51
127	89.66
132	102.56
113	103.86
110	88.78
105	91.92
97	93.95
110	105.13
111	90.53
128	101.38
105	99.07
128	96.25
106	92.08
106	89.1
104	93.32
119	91.97
118	92.19
111	141.25
109	86.85
102	479.79
118	98.77
104	92.57
116	93
99	89.62
100	492.45
95	95.13
87	93.07
98	94.36
113	802.9
118	88.55
103	93.98
92	86.58
103	500.68
97	513.61
88	91.64
111	93.6
101	94.32
81	95.36
96	93.67
87	96.38
80	95.69
108	93.04
105	94.5
92	96.85
102	102.92
95	99
98	92.72
81	93.73
81	92.02
96	96.5
77	89.55
77	99.69
85	94.71
74	98.89
92	92.33
69	101.01
71	659.27
72	93.26
95	97.63
67	93.25
72	91.57
80	98.23
67	88.16
70	90.43
113	90.48
106	91.89
109	460.4
88	91.42
70	128.41
108	101.33
76	108.04
75	90.99
87	99.36
82	102.68
74	89.72
115	97.72
112	94.93
107	98.41
90	99.1
61	110.13
95	99.98
74	96.51
76	101.14
90	104.79
63	112.81
67	100.43
97	106.92
92	108.25
67	100.43
47	948.94
51	103.55
68	97.69
64	97.33
54	100.43
67	102.94
80	108.98
53	100.64
47	947.4
80	604.69
64	719.22
81	102.81
81	102.23
48	116.04
55	102.58
50	96.14
71	96.18
55	167.35
53	99.77
58	106.1
44	93.14
69	101.58
52	104.08
61	104.67
42	104.62
39	102.03
50	103
40	107.28
38	112.58
34	89.88
59	101.47
47	959.04
55	105.2
44	103.07
24	105.21
44	108.09
60	95.47
54	106.33
49	111.33
56	147.05
31	96.26
49	96.31
38	102.08
49	120.45
42	98.98
46	105.54
49	95.57
53	106.57
31	282.9
28	92.57
36	101.22
40	101.88
48	103.58
35	99.89
50	100.38
44	101.23
61	101.77
42	145.74
31	103.29
40	96.53
41	96.44
42	110.52
36	99.69
21	103.86
40	93.25
36	101.14
37	109.27
49	100.22
28	105.86
29	105.31
14	84
26	97.96
32	90.19
46	97.37
42	93.31
40	94.35
31	116.16
36	94.97
21	118.24
43	92.67
39	110.33
21	101.24
24	95.42
34	106.5
24	95.54
31	102.13
28	90.86
31	103.29
42	99.1
24	98.79
19	98.16
41	100.95
10	89.2
44	101.66
23	148.43
13	97.92
29	104.62
18	101.22
18	96.72
42	100.55
24	106.92
42	93.95
24	89.88
31	91.84
27	102.96
45	93.18
22	98.82
28	98.36
27	97.96
28	105.86
18	90.5
37	101.59
37	123.38
28	165.32
18	83.33
31	100.06
25	92.8
23	102.04
26	95.27
27	107.22
14	100.21
29	100.86
15	85.6
17	97.41
27	111.96
21	97.81
26	111.08
30	101.1
26	97.62
31	101.16
31	111.74
16	93
16	138.06
12	110
24	137.75
15	96.53
20	96.85
18	101
22	110.05
20	88.4
28	96.25
26	105.88
24	90.38
35	111.77
20	101.75
23	100.65
15	95.27
21	109.48
24	107.75
20	103
30	97.9
24	89.63
30	98.57
35	104.23
13	107.77
24	103.08
23	99
22	101.14
32	101.31
12	104.58
18	105.22
30	96.37
27	94.15
35	94.34
26	105.92
30	137.5
27	100.89
19	101.21
24	91.79
16	101.81
27	85.07
21	88.14
27	101
20	104.8
24	95.04
15	90.2
11	94.36
23	1835.43
33	107.55
16	95.31
21	104.05
12	104.67
11	93.73
19	105.32
9	93.33
10	101.1
11	99.73
11	90.09
18	106.67
24	98.54
19	90.05
14	92.07
20	135.95
22	117.73
25	94.2
20	97.25
21	87.14
19	119.11
19	88.74
21	95.95
28	93.36
13	3173.15
22	1916.55
19	87.16
21	96.48
21	150
20	127.55
14	99.64
11	95
15	102.67
19	105.47
11	94.45
12	103.17
17	97.18
11	88.27
8	114.25
11	94.09
19	105.21
15	107.07
13	97.62
20	150.25
20	138.6
11	100.64
15	107
21	91.57
14	97
19	150.21
12	110.25
8	5114.5
11	110.64
14	113.79
6	427.5
15	117.53
13	91.85
23	111.61
21	101.33
16	2602
17	104.35
5	111.4
12	97.58
13	99.08
7	90.71
12	91.17
15	103.53
11	110
7	113
15	91.27
10	102.9
20	103.1
15	101.07
17	107.12
25	96
27	95.41
23	143.22
13	105.31
23	103.09
22	93.5
17	121.06
21	94.29
29	105.45
19	89.37
16	77.06
15	101.67
10	96.9
21	94.1
17	97.35
12	97
20	124.2
15	102.53
13	98.77
17	104.88
21	109.24
26	97.96
23	93.96
10	93.4
10	87.2
11	97.45
14	123.79
21	123.81
18	98.94
23	111.3
22	1931.5
12	101.83
13	104.92
29	98.14
21	104.62
17	102.94
19	102.84
30	100.53
16	89.19
30	94.4
13	101.15
19	97.05
29	92.52
23	98.39
20	97.95
18	106.72
22	107.41
27	105.56
21	100.86
20	95.4
29	94.21
18	101.67
28	100.61
35	96.94
17	100.94
35	105.29
22	104
38	101.95
27	98.41
33	100.61
26	98.38
34	108.09
40	95.18
38	99.89
45	102.18
37	95.59
23	101.83
28	98.75
32	112.47
28	99.89
34	101.88
39	147.92
25	96.12
35	100.4
42	99.5
26	94.5
53	97.87
37	96.16
67	101.64
47	98.85
63	93.94
79	98.37
75	107830.12
56	98.25
61	100.66
80	103.99
69	93.64
78	98.82
70	95.56
65	97.17
74	97.36
89	100.38
81	107.36
86	107.34
85	101.67
77	102.83
108	99.16
79	610.33
96	97.06
107	96.83
110	467.3
108	106.37
94	521.35
99	133.58
101	100.15
90	99.26
92	99.84
122	98.71
106	108.37
130	97.36
85	96.6
101	100.61
106	94.16
94	94.64
118	434.32
123	96.8
122	427.27
126	97.36
127	94.56
124	105.01
146	108.94
150	109.35
164	94
113	110.14
157	100.08
159	99.4
175	97.79
156	98.12
179	99.72
170	98.32
182	96.37
161	592.71
188	94.39
184	99.44
177	549.63
188	308.45
187	101.51
167	95.31
200	292.47
193	305.53
225	98.64
194	100.71
197	20599.89
222	96.25
247	101.3
232	98.39
255	91.91
223	99.02
226	273.09
221	95.95
236	100.07
230	91.12
221	97.92
254	102.91
233	90.03
235	94.23
254	407.48
296	226.81
262	99.84
272	242.87
279	93.54
283	373.24
304	94.75
281	92.37
327	106.73
255	248.57
277	95.67
303	229.58
312	221.35
338	89.35
321	220.46
349	97.28
367	93.19
371	195.6
349	86.79
378	94.91
379	96.87
377	91.03
348	96.33
362	90.47
312	225.08
352	207.85
338	92.83
398	92.06
434	92.42
350	98.75
394	92.03
403	93.93
403	94.61
377	98.82
442	97.79
451	266.78
457	92.96
449	87.45
465	177.39
449	90.38
457	175.58
436	178.94
467	261.96
481	87.43
477	90.59
427	183.39
440	18465.18
422	99.68
477	345.95
478	176.96
518	166.82
485	168.04
476	179.9
465	173.62
577	159.18
492	261.03
523	320.66
529	241.75
536	236.4
512	164.81
542	88.03
561	230.2
535	157.82
599	85.26
608	346.99
616	280.61
561	227.53
622	150.67
673	147.41
627	147.42
554	234.45
646	90.39
611	84.04
680	145.47
700	87.42
722	136.36
700	201.36
760	142.79
748	191.94
709	80.42
736	137.67
721	139.13
763	186.05
733	244.26
785	132.62
741	81
793	84.84
688	82.31
813	181.3
790	182.65
768	185.76
777	187.65
829	177.17
783	84.65
795	131.28
737	134.33
786	83.28
802	128.67
825	80.96
832	130.26
894	214.01
830	180.9
808	83.02
768	132.55
801	182.4
838	270.12
825	80.77
864	175.55
899	169.26
890	172.19
853	131.12
891	170.46
943	81.45
964	79.33
888	81.01
897	123.13
969	119.57
963	121.48
958	123.94
960	122.59
945	125.98
886	126.42
930	123.99
903	121.77
947	121.35
984	116.25
970	120.56
945	81.2
921	120.06
888	122.39
985	75.73
930	165.07
928	77.49
944	121.45
906	80.42
966	78.6
1031	327.37
1009	81.95
988	81.67
1012	76.21
1006	158.72
962	121.19
1016	79.18
975	159.91
1000	156.85
1031	232.28
957	206.65
1018	79.76
1094	116.05
1078	77.9
1074	151.31
1021	154.15
993	158.03
980	159.08
1032	76.62
972	120.1
1037	160.53
948	172.95
1073	152.11
990	73.43
1020	112.87
1067	151.01
1071	151.6
979	78.78
984	198.29
977	158.49
1049	11631.02
1025	154.65
978	118.8
1053	113.61
932	76.66
1026	191.5
974	120.9
1049	155.97
1076	76.91
973	82.55
1009	153.43
950	115.52
1008	196.88
1008	157.42
1047	113.43
1084	152.01
1021	118.97
1036	194.98
989	82.58
969	161.12
977	80.61
1076	115.57
1068	150.91
1020	77.33
1013	195.26
944	77.76
1029	192.34
1071	114.94
953	252.66
999	155.83
992	197.94
925	124
950	160.56
928	162.72
1022	114.64
959	124.88
956	161.41
940	130.17
921	124
924	120.08
963	163.58
1000	76.23
924	124.07
964	163.32
1015	115.72
978	162.45
884	125.02
927	120.11
961	120.96
921	78.74
867	172.27
964	78.48
975	158.47
961	122.24
889	121.4
931	123.19
878	125.61
965	78.84
961	161.16
930	121.08
1003	77.98
873	171.29
822	223.44
883	81.18
840	130.17
891	214.14
801	226.42
869	125.04
809	79.68
808	129.82
735	135.84
782	81.12
820	181.11
896	126.7
885	172.69
852	77.07
803	247
729	82.99
834	133.73
846	125.86
829	126.7
810	79.81
708	83.63
769	234.79
732	83.45
748	135.02
812	80.6
822	80.29
749	135.24
745	79.96
708	197.57
785	181.9
682	194.71
685	80.81
724	136.68
740	191.83
746	187.97
736	80.8
702	254.92
749	137.26
763	81.02
724	135.4
794	86.4
722	86.32
755	141.33
734	83.89
749	193.5
713	79.14
721	197.61
706	85.97
736	138.64
745	136.18
796	184.38
715	249.93
737	133.62
685	82.15
707	85.2
735	78.67
754	79.53
782	88.59
783	10401.86
731	246.32
740	191.73
661	266.02
695	202.12
714	82.23
764	136.89
824	132.44
741	140.65
797	290.23
776	133.33
713	88.02
800	137.88
787	132.85
824	228.57
793	130.74
798	82.37
792	133.15
799	135.96
818	87.96
801	186.97
786	132.54
825	126.5
797	87.3
783	236.96
862	178.97
844	92.01
792	184.67
763	139.9
775	136.59
840	131.01
822	83.54
815	130.8
813	81.72
863	126.96
900	89.37
860	81.64
860	129.8
795	188.5
819	79.65
855	82.34
816	179.65
846	80.53
803	131.03
838	176.02
827	128.65
830	132.34
806	130.91
851	176.15
824	79.55
852	79.47
899	126.92
850	79.14
852	79.81
832	81.44
829	82.45
802	79.48
851	130.2
834	81.61
809	227.64
840	4888.87
836	80.75
816	226.56
768	80.59
878	79.22
804	82.39
820	132.02
799	231.82
867	125.37
846	128.2
851	78.98
909	123.94
793	183.05
848	128.75
875	124.86
830	127.15
915	78.88
871	172.61
903	78.87
873	77.23
942	119.87
890	81.03
884	170.69
850	123.73
870	79.99
861	79.1
945	77.31
818	81.03
859	78.33
820	128
852	80.24
878	168.84
904	122.84
934	163.53
896	122.85
903	259.92
894	126.51
917	212.7
910	79.39
944	122.56
888	77.55
985	77.85
948	120.56
945	120.51
958	163.46
940	123.54
941	163.97
919	126.43
950	165.42
934	165.79
923	120.88
1006	77.31
926	120.12
941	78.06
975	123.28
864	218.93
867	129.79
894	122.48
932	120.19
891	76.48
947	76.44
962	119.71
977	160.44
909	77.31
950	120.43
989	76.08
1021	156.99
984	201.84
981	121.49
1002	122.1
1038	155.08
950	122.28
978	119.38
966	123.66
932	123.19
949	120.96
938	78.73
972	78.25
949	121.07
966	159.64
943	77.33
996	158.88
966	118.62
964	119.92
1003	116.69
942	205.62
923	76.94
982	118.36
974	203.49
982	119.72
986	120.61
1035	80.41
1013	196.86
1008	119.15
1023	118.61
936	164.74
910	168.79
908	79.66
1010	77.65
955	118.37
916	121.99
953	123.14
930	164.32
886	76.69
875	80.98
997	77.22
895	211.75
1018	120.01
987	154.16
1056	189.87
992	81.52
961	120.14
989	156.3
955	120.66
1013	280.91
970	162.59
1038	80.98
1019	77.84
950	245.84
921	122.28
1011	8072.12
971	163.74
973	201.61
1003	118
1058	193.76
992	166.02
983	194.21
1012	156.34
1007	157.98
1007	121.75
993	117.98
1039	154.69
970	117.75
996	158.61
979	121.81
986	120.61
1033	79.05
990	125.68
976	81.94
917	118.86
990	239.41
1078	79.72
1068	114.82
1072	152.31
1089	296.31
1065	120.59
1027	79.49
1063	76.79
1082	117.87
1106	114.73
1081	76.04
1018	116.81
1005	240.18
1003	154.58
1033	120.75
1011	118.02
1017	116.85
1040	117.22
1080	151.77
1097	78.22
1031	75.61
1051	151.78
1074	189.9
1091	225.8
1082	146.81
1062	79.35
1073	116.75
987	120.06
1057	155.5
1049	77.62
985	120.54
1053	82.26
994	120.04
1025	118.53
1037	76.74
993	117.17
1008	116.7
1042	115.14
997	78.57
1051	195.03
1026	15829.62
1001	119.16
1013	156.79
1027	155.57
1001	241.46
1100	189.08
1122	112.83
1080	78.63
1071	114.29
1123	148.08
1039	114.94
1047	156.45
1055	155.04
1001	155.92
994	197.38
1075	118.46
1010	113.94
1062	188.86
1024	77.38
1063	152.22
1087	152.49
992	76.24
1022	118.76
1061	228.82
1036	154.53
1072	80.09
1026	79.16
996	198.72
976	78.02
996	77.58
974	77.67
1034	114.79
984	120.21
984	118.76
1003	156.26
1022	117.56
984	119.07
1017	122.37
980	160.91
956	78.67
958	76.99
1031	78.13
987	116.87
942	122.94
945	122.11
1002	162.74
943	162.46
933	165.7
1044	194.61
1002	117.3
1056	192.61
983	161.99
944	76.37
940	120.91
1016	156.49
1009	155.73
975	161.8
979	118.81
972	161.33
917	122.61
968	8422.94
994	205.5
940	165.15
886	172.38
929	273.78
948	163.98
888	128.75
944	120.34
944	162.86
938	164.97
906	168.23
973	178.65
938	247.61
962	203.82
949	117.88
986	118
939	164.36
882	121.1
885	81.14
937	164.08
932	119.19
946	120.47
868	169.93
961	74.05
915	119.82
996	159.37
921	206.91
941	252.87
885	83.22
814	135.61
904	81.24
872	173.29
896	124.22
875	125.27
811	131.83
927	163.79
926	126.4
929	83.18
916	87.97
959	123.14
943	120.3
878	78.77
935	122.01
882	121.93
891	80.24
891	80.18
829	125.03
890	78.94
931	75.62
842	174.08
888	124.63
851	79.8
862	75.68
862	169.57
852	223.81
875	171.77
865	132.99
867	174.41
859	176.34
842	126.6
838	9721.46
867	173.51
871	266.45
858	130.42
871	176.61
861	86.09
876	219.38
865	268.07
803	131.15
819	179.54
880	173.76
857	180.63
873	126.68
844	131.39
858	126.65
839	178.7
842	221.84
889	171.65
863	177.53
803	229.82
741	245.02
802	83.78
750	81.84
805	129.42
804	131.77
783	86.29
772	132.27
792	85.24
807	193.65
816	181.18
777	136.21
813	80.27
798	131.06
796	84.31
816	84.74
771	135.54
798	133.07
797	283.8
806	83.6
809	91.61
789	134.69
775	132.12
745	135.3
740	83.09
734	80.38
712	80.79
765	186.35
788	81.84
782	79.41
763	131.69
723	81.06
661	144.62
698	137.17
764	186.19
781	82.83
778	188.81
702	195.66
778	130.52
748	79.58
702	78.55
782	10413.75
705	80.93
693	81.42
738	81
698	139.15
720	82.31
716	193
702	136.06
685	200.8
677	199.16
730	142.17
673	87.61
725	88.86
754	80.81
749	79.67
721	80.9
689	138.6
647	87.09
761	183.86
710	135.6
732	136.81
745	137.18
661	82.59
767	82.78
727	134.31
750	83.14
717	139.93
714	304.12
713	80.1
640	204.51
692	78.07
649	139.77
641	86.62
657	143.59
691	137.66
600	149.31
656	83.07
668	142.35
594	216.24
618	213.23
656	87.3
606	83.45
620	149.15
637	208.42
669	84.23
592	89.25
628	92.53
594	218.96
584	80.17
580	154.36
539	156.1
518	81.52
583	84.33
604	145.59
574	224.26
536	235.23
526	240.85
608	149.97
532	82.88
565	155.79
579	7067.36
494	84.25
472	169.51
483	168.66
577	153.64
516	243.55
565	224.49
483	167.65
465	181.34
499	371.22
529	164.86
528	89.09
497	162.97
514	165.45
514	239.93
491	245.19
447	176.09
505	165.74
438	174.14
462	170.39
465	172.87
502	163.26
502	325.54
456	148.69
519	228.43
461	244
464	237.98
467	82.75
451	84.6
435	177.99
460	101.48
474	284.9
476	182.1
476	94.68
517	162.79
400	83.36
475	335.72
481	251.06
434	86.71
424	274.47
435	90.24
530	237.12
472	86.41
446	235.78
460	91.94
435	180.69
438	83.24
411	178.48
409	185.02
382	82.48
404	91.03
361	197.01
379	191.86
380	191.68
344	85.52
317	103.59
349	93.9
363	207.35
373	87.08
416	193.88
351	96.67
365	197.99
388	297.41
369	194.59
383	203.29
385	92.7
363	195.4
417	189.69
390	193.58
401	187.5
368	192.61
362	86.88
385	300.53
378	88.64
386	197.67
344	90.04
313	89.52
321	87.54
308	211.52
293	88.69
315	340.95
296	221.39
289	225.89
339	96.06
318	210.39
252	254.04
298	88.41
304	85.9
282	90.59
310	92.52
289	91.47
245	86.69
294	226.35
247	88.49
250	87.29
243	87.7
271	89.88
224	90.01
235	256.19
254	93.84
235	258.83
237	86.15
227	94.37
249	82.14
297	91.51
220	87.79
272	88.71
234	89.9
211	277.5
208	288.4
198	91.92
219	91.15
203	87.72
217	456.47
210	89.88
260	87.06
214	108.43
225	91.46
215	92.02
205	96.88
169	86.8
171	97.13
180	99.42
212	90.53
202	289.32
200	290.61
212	94.3
197	91.51
219	93.78
206	88.94
186	85.15
217	89.12
180	85.99
178	373.12
208	91.2
209	90.56
174	91.33
190	100.57
189	89.99
153	563.61
180	89.72
180	93.62
203	287.73
183	89.43
154	92.79
137	383.04
182	94.59
159	87.37
154	355.9
141	95.44
147	631.35
147	361.22
146	368.18
127	88.99
163	90.09
136	89.41
142	92.58
151	355.42
130	95.3
145	91.14
156	348.61
150	103.77
153	112.67
129	88.42
124	91.93
123	86.9
123	90.14
106	88.57
100	96.24
107	461.58
125	414.42
89	91.4
91	91.29
100	87.11
95	92.71
108	92.97
105	103.32
80	135.21
106	96.94
108	474.57
107	96.37
67	94.06
103	89.7
81	93.42
83	91.99
82	86.93
106	104.15
111	91.15
92	107.84
96	106.04
99	104.8
115	105.57
85	115.86
81	92.62
99	500.12
87	557.47
124	94.68
106	92.33
101	97.49
75	109.8
68	106.12
113	799.82
88	103.18
76	626.97
69	671.9
83	96.29
92	94.66
90	95.08
97	89.13
71	652.03
72	94.53
88	96.52
95	101.59
72	95.32
65	96.91
73	103.82
71	92.48
80	105.54
54	134.5
46	985.17
89	101.08
67	96.33
82	98.54
79	104.68
78	88.26
83	94
69	94.84
72	96.24
81	98.43
57	95.47
55	89.11
70	88.87
76	95.93
54	100.33
53	93.11
40	105.23
56	94.54
50	89.84
57	87.56
88	99.27
74	95.23
108	95.07
91	537.3
72	92.56
79	602.24
57	112.68
74	101.45
61	97.48
89	95.69
81	108.69
110	111.15
85	106.06
65	101.08
62	97.68
91	97.82
59	101.19
68	93.96
60	112.05
81	102.21
83	105.88
83	578.57
66	101.36
54	856.46
70	104.76
61	105.43
49	114.18
93	98.49
93	533.17
56	112.16
59	96.34
59	118.19
41	1099.27
56	118.64
38	105.74
52	92.81
65	97.05
54	850.65
39	105.64
61	103.8
51	101.84
45	105.82
56	97.39
52	102.79
74	113.09
42	97.29
49	103.63
43	111.98
69	96.84
53	86.4
48	100.83
42	97.33
31	98.13
29	92.76
44	100.25
40	107.63
31	102.61
42	98.81
40	107.35
41	95.61
49	102.45
37	101.41
39	122.67
30	102.93
25	96.64
33	1360.91
37	113.95
32	101.78
26	88.46
38	95.26
41	1077.32
39	1128.9
34	103.06
29	100.21
43	98.65
47	106.72
34	88.71
20	100.6
27	93.37
35	106.6
20	94.8
39	90.49
43	104
40	107.63
45	181.51
45	185.47
53	105.79
47	97.4
41	91.66
48	937.33
29	94.83
32	100.59
25	100.48
26	93.92
27	159.37
15	96.47
35	90.26
33	94.76
26	102.77
19	96.63
18	94.78
24	103.83
25	87.76
44	95.77
34	96.59
20	98.65
29	100.48
19	97.42
22	93.95
15	90.67
28	103.39
36	97.17
33	94.48
26	91.81
29	102.17
30	96.4
34	1268.18
27	93.48
29	107.14
16	71.69
23	94.04
43	92.09
21	91.1
35	95.11
34	98.47
20	93.15
32	98.63
33	94.06
25	99.2
13	105.62
31	99.87
18	92.94
25	98.6
16	102.31
23	100.43
19	98.58
22	92.5
23	94.91
18	97.78
19	96.11
17	82.76
21	102.86
23	92.91
14	100.93
24	98.13
13	87.08
7	74
18	94.72
20	98.45
30	1426.17
21	84.29
22	94.23
19	120.11
21	103.24
24	111.04
21	91
26	100.38
21	98.19
20	96.6
24	95.04
15	82.67
19	96.37
18	91.61
33	93
21	98.05
21	99.38
24	1784.38
26	100.58
29	102.52
23	88.3
15	91.07
17	102.88
16	89.88
9	101.78
5	84.8
29	97
15	96.33
17	101.94
17	101.65
17	83.12
20	95.7
17	97.18
26	94.69
14	96.57
11	96.73
27	89.93
31	1389.9
17	103.82
12	103.5
14	104.57
13	108.15
13	99.38
21	136.76
11	97.45
20	94.25
13	87.69
17	110.12
17	94.76
10	93.7
20	96.95
5	96.4
6	101.17
11	88.27
17	130.24
15	2758.07
14	96.86
15	124.27
13	95.85
7	92.57
11	104.55
15	140.47
12	102.25
13	99.69
10	96.7
11	112
9	95.44
14	101
11	110.09
12	92.58
21	104.14
12	120.42
11	120.45
13	85.38
13	116.92
19	104.37
24	105.04
22	98.18
27	97.85
16	96.75
15	105
16	98.38
15	92.93
15	111.13
16	105.13
13	111.54
19	102.32
21	95.38
20	98.55
18	95.78
9	164.89
11	91
18	101.72
16	89.06
8	91.75
10	77.4
11	108.27
13	119.15
14	110.29
16	100.13
20	137.8
16	101.56
10	85.5
27	105.11
20	107.8
11	156.64
15	95.33
9	159
11	103.09
11	103.45
22	104.45
4	101.25
9	122
14	100.71
13	103
15	96.2
23	98.13
23	127.3
10	81.9
12	92.75
7	97.57
9	117.22
6	161.33
5	101.8
20	92.65
12	97.33
13	109.38
18	122.83
16	106.75
14	120.93
9	103.33
17	105.82
15	98.8
12	93.08
8	91.13
10	93.4
4	102.75
5	53.6
20	100
15	95.47
26	94.73
16	96.19
17	97.41
18	102.56
16	106.25
7	86.29
5	81
8	91.63
11	115.36
14	104
19	96.53
13	95.77
20	132.95
7	105
10	88
8	101.75
26	95.5
14	100.57
16	107.88
16	105.13
7	101.29
12	100.42
10	93.9
14	102.14
7	101
11	89.27
17	93.06
21	97.76
25	98.76
20	103.05
17	88.94
10	99.8
17	95
9	88.11
21	123.38
9	102.89
16	92.88
14	90.07
14	90.43
15	102.2
13	101.23
14	100.79
15	97.07
20	106.7
15	97.4
27	100.22
18	107.22
15	92.2
18	92.78
22	103.55
26	94.12
19	101.58
28	100.57
25	93.28
28	107.82
50	102.64
29	94.45
38	100.97
40	101.13
45	99
18	91.17
46	93.35
40	1098.83
26	98.35
34	99.97
32	95.19
45	101.6
27	110.11
44	96.77
47	107.53
47	99.55
36	99.72
41	99.46
44	93.14
59	101.39
57	98.09
50	110.68
50	100.98
43	95.53
44	99.07
64	118.14
76	96.11
77	100.43
81	102.37
73	104.96
67	95.76
84	101.64
83	578.52
58	94.62
88	99.22
66	94.39
86	98.74
93	96.86
90	99.69
93	97.57
105	98.44
122	101.37
116	95.56
101	95.71
115	100.47
118	98.92
132	98.94
133	97.51
123	98.8
136	97
114	97.31
154	96.06
144	373.07
108	473.36
129	95.18
135	103.21
146	374.18
185	99.99
192	98.11
169	335.09
214	96.24
210	98.9
163	93.36
178	94.65
193	99.55
200	95.74
194	97.48
223	94.64
196	94.57
207	293.03
225	274.86
256	100.13
224	271.02
212	287.3
220	91.56
241	96.9
226	452.52
254	31906.42
290	92.44
284	240.19
275	237.9
330	342.02
272	238.53
298	90.72
295	229.78
300	92.88
307	92.33
297	227.15
314	217
348	208.25
356	97.85
359	204.71
385	90.13
394	95.77
387	92.07
364	474.18
338	97.97
363	199.82
392	549.78
344	96.98
398	344.34
339	380.55
407	89.54
441	183.42
411	86.16
397	187.57
421	182.47
439	87.49
511	169.2
523	164.12
491	85.74
534	85.36
567	161.97
534	160.9
552	228.69
544	86.9
548	90.72
558	226.61
557	153.87
568	155.75
541	229.89
606	215.27
593	155.88
598	153
611	85.44
628	81.55
603	151.8
612	150.26
659	205.51
679	142.72
603	147.89
628	82.9
596	150.53
614	82.15
605	151.09
654	82.74
699	197.86
642	6377.62
647	271.45
657	265.35
743	190.32
651	144.13
712	138.52
770	134.95
730	138.68
749	187.03
694	141.39
741	82.22
760	84.5
776	131.8
780	81.97
755	136.21
713	137.95
767	82.2
728	138.31
735	83.3
770	78.57
681	77.32
820	79.76
786	183.26
788	83.06
797	134.44
730	83.53
805	230.54
845	176.28
804	178.53
830	128.28
851	81.87
864	126.77
857	124.12
935	250.77
940	165.84
958	82
941	123.07
952	81.12
929	124.84
973	121.85
1015	118.58
999	264.97
1008	120.75
1011	78.93
1051	114.99
1016	234.63
990	200.71
987	76.4
986	81.42
997	119.69
1030	120.53
1062	229.43
1038	156.37
1042	82.33
1102	149.2
1023	77
1024	155.5
1064	117.62
1038	77.45
1060	191.74
1176	3514.05
1065	118.82
1049	79.56
1121	76.42
1174	113.28
1044	76.76
1116	113.63
1075	151.39
1167	111.04
1185	144.91
1075	77.38
1115	112.85
1195	110.02
1158	111.68
1155	76.02
1154	181.26
1143	109.97
1173	110.44
1177	108.62
1131	74.95
1178	176.9
1199	109.1
1189	109.47
1134	79.85
1152	179.8
1114	114.02
1145	183.68
1227	172.27
1259	204.43
1118	76.08
1211	144.93
1234	78.3
1229	142.42
1202	213.4
1158	113.81
1157	113.29
1180	110.58
1152	148.03
1181	143.94
1157	145.99
1155	146.18
1119	80.5
1202	214.2
1089	75.33
1117	111.12
1159	74.48
1192	110.87
1202	176.38
1222	145.57
1236	76.72
1202	144.32
1196	78.39
1233	109.43
1245	115.02
1231	75.78
1291	198.7
1310	168.75
1222	108.07
1329	289.05
1278	173.37
1212	10076.27
1238	79.4
1242	141.8
1255	110.24
1272	203.83
1231	175.93
1233	109.27
1269	110.13
1212	112.49
1190	109.87
1168	78.44
1291	109.14
1248	259.49
1234	112.3
1207	196.26
1196	177.58
1177	196.84
1202	78.25
1311	108.99
1301	105.09
1242	178.69
1197	109.62
1173	78.16
1218	111.21
1316	136.55
1161	77.31
1176	111.86
1218	176
1164	76.1
1177	110.89
1181	111.41
1252	142.8
1243	111.49
1281	204.81
1190	77.31
1271	171.5
1201	179.02
1239	171.44
1184	112.14
1256	107.72
1224	142.28
1177	147.97
1223	143.52
1207	111.18
1146	114.32
1087	153.97
1224	143.22
1159	77.68
1167	183.76
1192	79.37
1145	80.01
1230	174.39
1051	159.92
1132	223.43
1050	78.98
1139	113.24
1120	117.02
1166	143.97
1112	115.8
1138	113.46
1067	15224.71
1193	218.19
1145	82.92
1103	115.31
1226	245
1138	190.9
1180	114.89
1239	210.38
1109	150.02
1095	152.26
